Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
132,2D9w6sabdMCLSheW5aegwO,jason mraz,waiting for my rocket to come (expanded edition),absolutely zero,20,339196,False,0.521,0.495,5,-7.756,1,0.027,0.128,0.0,0.296,0.116,135.061,4,acoustic
133,1Qo3taHLFSQpzLm5Sty7M4,jason mraz,waiting for my rocket to come (expanded edition),sleep all day,22,296843,False,0.616,0.81,2,-6.51,1,0.0668,0.369,0.0,0.107,0.79,97.994,4,acoustic
134,71M4QMn8nrok1KFVXwEEyU,jason mraz,waiting for my rocket to come (expanded edition),you and i both,35,218240,False,0.615,0.812,7,-6.573,1,0.0458,0.184,0.0,0.328,0.74,98.954,4,acoustic
135,4lxGVzcUaSF5HW5jtWnShV,eddie vedder,into the wild (music for the motion picture),long nights,60,151773,False,0.478,0.305,5,-13.062,1,0.0306,0.675,0.00139,0.169,0.0974,108.66,4,acoustic
136,2PIlBukQ6limukVR8Ubb5o,gabrielle aplin,english rain,please don't say you love me,59,181400,False,0.479,0.541,0,-9.862,1,0.0545,0.737,0.0,0.108,0.321,85.994,4,acoustic
137,5p9XWUdvbUzmPCukOmwoU3,kt tunstall,eye to the telescope,suddenly i see,73,201706,False,0.587,0.767,0,-5.713,1,0.0449,0.225,0.0,0.112,0.664,100.38,4,acoustic
138,1uSuY2qLCbx1QB7oPUVhFG,jason mraz,waiting for my rocket to come (expanded edition),who needs shelter,22,192260,False,0.514,0.569,6,-7.866,0,0.03,0.601,2.21e-06,0.218,0.264,142.597,4,acoustic
139,6twvFrIoIINH8UW8EB8OnU,jason mraz,waiting for my rocket to come (expanded edition),no stopping us,19,198855,False,0.646,0.836,1,-6.203,1,0.0327,0.301,3.23e-05,0.29,0.727,105.991,4,acoustic
140,2pelUnMKr07JjJpilj9Yew,jason mraz,waiting for my rocket to come (expanded edition),i'll do anything,24,191889,False,0.57,0.711,9,-4.155,1,0.0703,0.119,0.0,0.352,0.648,163.117,4,acoustic
141,7d0bJhpp0mCYyMXaMgWyMS,jj heller,i dream of you: calm,make you feel my love,57,171293,False,0.678,0.199,9,-9.785,1,0.0307,0.957,3.23e-06,0.0968,0.262,72.006,4,acoustic
142,73CbJykoV6WapWGfTeRzTl,jason mraz,waiting for my rocket to come (expanded edition),the remedy (i won't worry),35,256440,False,0.589,0.867,10,-4.523,1,0.0385,0.041,0.0,0.306,0.795,94.52,4,acoustic
143,3ixLIO5BsTmic0Pp27FaPY,jason mraz,waiting for my rocket to come (expanded edition),too much food,20,221425,False,0.626,0.926,2,-4.441,1,0.0477,0.0265,0.0,0.159,0.548,99.997,4,acoustic
144,5ZetMq21bMQN5oo4TtdOxu,jason mraz,waiting for my rocket to come (expanded edition),the boy's gone,18,255047,False,0.686,0.556,1,-8.5,0,0.0271,0.532,0.0,0.0922,0.36,112.997,4,acoustic
145,73oHkllHIT8fdbzpxiXW40,jason mraz,waiting for my rocket to come (expanded edition),"on love, in sadness",19,208793,False,0.56,0.832,9,-5.595,1,0.0352,0.108,0.0,0.232,0.802,100.957,4,acoustic
146,4MihgVRpD82EZoT61GW63w,jason mraz,waiting for my rocket to come (expanded edition),curbside prophet,23,214552,False,0.619,0.793,5,-5.964,1,0.0661,0.263,0.0,0.0828,0.892,177.991,4,acoustic
147,1BECZPXBXzobsfmlzj0g3I,jason mraz,waiting for my rocket to come (expanded edition),"tonight, not again - live",19,264280,False,0.56,0.278,3,-12.501,1,0.0921,0.733,0.0,0.112,0.594,102.187,4,acoustic
148,14vExHBkh1prEAN94wZug8,jason mraz,waiting for my rocket to come (expanded edition),"tonight, not again",18,289041,False,0.595,0.805,8,-7.926,1,0.0543,0.0167,1.06e-05,0.0691,0.359,102.44,4,acoustic
149,0fzCtVM9D5UEwiLqcY8Ouq,eddie vedder,into the wild (music for the motion picture),hard sun,65,322080,False,0.438,0.827,8,-6.531,1,0.0328,0.0512,0.000402,0.319,0.645,143.377,4,acoustic
150,6IF2P93LkyW4GqDQu1yS7H,susie suh;robot koch,here with me,here with me,55,238971,False,0.582,0.375,1,-13.277,0,0.0329,0.702,0.0631,0.136,0.106,129.909,4,acoustic
151,34dnNAUoIPcwnK0RtVMBWZ,tyler ward;lindsey stirling;kina grannis,"tyler ward covers, vol. 5",the scientist,47,276575,False,0.453,0.295,7,-12.881,1,0.0291,0.518,0.00011,0.293,0.14,146.022,4,acoustic
152,5aDpULK8MbJmHl42kR5KNI,howie day,stop all the world now,collide,56,249120,False,0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,4,acoustic
153,1fI1TMpz7FVkpoYBhmiywp,eden elf;ren avel,get better,get better,53,111734,False,0.639,0.201,7,-16.613,0,0.0526,0.907,2.26e-05,0.124,0.4,88.107,4,acoustic
154,23Mcmg5O8rBKAOzxvrTjnD,kitri,hikare inochi,sympathy,49,210760,False,0.69,0.423,2,-9.194,0,0.0294,0.883,0.0123,0.111,0.59,130.121,4,acoustic
155,0gVbkmFqq5fIkXtJJ3UTfM,boyce avenue;rachel grae,let it go,let it go,51,255688,False,0.599,0.349,1,-9.269,1,0.0301,0.819,0.0,0.112,0.444,147.913,4,acoustic
156,00DuOxungwHwVUX2m37P0P,chord overstreet,what you need,what you need,53,181786,False,0.519,0.264,0,-11.171,1,0.0601,0.918,0.000253,0.237,0.192,140.354,4,acoustic
157,2lFlveK1y13WWp3vnQtrr3,five for fighting,the battle for everything,100 years,66,244600,False,0.643,0.569,7,-7.459,1,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4,acoustic
158,2WD93lsfJonaKtrQtpLB2R,andrew belle,nightshade,you're the sea,56,174546,False,0.573,0.624,1,-9.076,0,0.0324,0.471,0.117,0.114,0.529,161.025,4,acoustic
159,7njTGO45SkaBTNu35t2Yq0,rachael yamagata,"one spring night (original television soundtrack), pt. 1",no direction,47,234330,False,0.654,0.821,7,-5.472,1,0.0264,0.00666,0.00299,0.228,0.613,111.958,4,acoustic
160,6ivkBaxvclVhwZDE2uwldj,cary brothers,under control,belong,51,255600,False,0.426,0.399,0,-8.447,1,0.034,0.761,0.00112,0.118,0.217,115.979,4,acoustic
161,6Cvti10W0AzmzG9D1tpuKp,the mayries,as it was,as it was,55,176542,False,0.505,0.21,11,-11.349,1,0.0295,0.907,0.0,0.11,0.323,80.721,4,acoustic
162,03yc0G2OoH1Eeyu7Piy8fK,jason mraz,i'm yours,i'm yours,60,243494,False,0.693,0.43,11,-9.395,1,0.0442,0.565,0.0,0.0928,0.731,151.001,4,acoustic
163,5RO0MNa5hBKIM4OcjygadU,joseph sullinger,chi mai,chi mai,40,188695,False,0.739,0.287,6,-14.007,0,0.059,0.969,0.961,0.111,0.557,80.64,4,acoustic
164,78TKtlSLWK8pZAKKW3MyQL,a great big world;christina aguilera,say something,say something,58,229400,False,0.453,0.146,2,-8.976,1,0.0343,0.867,3.49e-06,0.0945,0.0915,137.905,3,acoustic
165,1esE8j1nVyzEQ5rVhYXoJT,parachute,parachute,had it all,55,216853,False,0.606,0.54,7,-6.271,0,0.0339,0.182,0.000144,0.144,0.249,79.952,4,acoustic
166,68Yc9ylRZZPtsuVgtrxcDj,zack tabudlo;yonnyboii,take me back,take me back ft. yonnyboii,50,149000,False,0.595,0.646,0,-5.495,1,0.0327,0.11,0.0,0.258,0.563,120.049,4,acoustic
167,3tjjCCdXSdaVEo4q4y071G,tobey rosen,whole again (acoustic version),whole again - acoustic version,52,157231,False,0.736,0.145,11,-9.215,1,0.0336,0.855,0.0,0.108,0.235,129.832,4,acoustic
168,3tob5ofeuvFKKSbOTldenC,the mayries,overpass graffiti,overpass graffiti,54,226603,False,0.479,0.126,1,-13.974,1,0.0303,0.966,0.0,0.113,0.279,96.327,4,acoustic
169,4E6cwWJWZw2zWf7VFbH7wf,sara bareilles,little voice,love song,73,258826,False,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,4,acoustic
170,3uAdZpIbMTtVXitHVibLMV,andrew foy;renee foy,let her go,let her go,38,194013,False,0.549,0.291,2,-13.457,1,0.0388,0.858,0.000846,0.129,0.376,75.153,4,acoustic
171,2LC523tbEPFpc1pnikbt5b,aqualung,still life,brighter than sunshine,53,242439,False,0.418,0.489,6,-8.373,0,0.0323,0.287,0.0288,0.42,0.398,72.891,4,acoustic
172,3ISLwA96mtx13Wx7K1PPPk,tyler ward;karis;ray lorraine,love story,love story,55,232500,False,0.498,0.12,0,-17.721,1,0.0487,0.851,0.0,0.171,0.338,121.187,4,acoustic
173,7Ca2CkwSqHyr3eCh8IRdjz,agustín amigó;nylonwings,mujer con abanico,mujer con abanico,41,156787,False,0.769,0.135,5,-12.049,0,0.061,0.986,0.905,0.106,0.471,103.939,4,acoustic
174,6ql0ffq6Jvyh9OKqrJCMaP,amy stroup,in the shadows,in the shadows,46,263823,False,0.434,0.469,0,-7.849,0,0.0265,0.52,0.000328,0.108,0.0568,136.282,4,acoustic
175,1EyvonxK8OGHRV4WDRdArc,boyce avenue;connie talbot,can you feel the love tonight,can you feel the love tonight,63,250916,False,0.452,0.198,10,-9.374,1,0.0335,0.931,2.24e-06,0.1,0.217,119.499,4,acoustic
176,0EKBV6GybPtALXUgWqWrym,brandi carlile,the story,the story,66,238493,False,0.544,0.5,11,-8.253,1,0.026,0.0325,3.78e-06,0.109,0.177,93.621,4,acoustic
177,41A82PidFKhGX5hm1WoaDs,jj heller,better,better,54,215906,False,0.662,0.187,2,-9.003,1,0.0268,0.969,0.000273,0.0922,0.233,104.988,4,acoustic
178,5oV8bZaShr2d01FFMHBUPq,kina grannis,iris,iris,62,181136,False,0.497,0.13,6,-15.571,1,0.0436,0.841,0.0,0.111,0.179,130.769,3,acoustic
179,5nMRpGfqQ0tb1TMbqBVK2J,the mayries,#acoustic,rockabye - acoustic version,57,157466,False,0.528,0.291,10,-9.696,1,0.0401,0.914,0.0,0.121,0.355,76.805,4,acoustic
180,04qDUASuSfVp6fktfsxVej,caleb santos;viva music publishing inc.,i need you more today,i need you more today,68,233728,False,0.461,0.522,11,-7.513,1,0.043,0.36,0.0,0.123,0.446,157.768,4,acoustic
181,3g61xRaqII8q1wlQDzv550,boyce avenue,"cover sessions, vol. 4",beautiful soul,62,216612,False,0.483,0.506,9,-6.058,1,0.0347,0.394,0.0,0.0946,0.705,87.337,4,acoustic
182,3dglCYsVMjPbDlU2CC9Vq7,jason mraz,know.,let's see what the night can do,53,245186,False,0.392,0.423,7,-7.813,1,0.0348,0.27,0.0,0.117,0.288,113.537,4,acoustic
183,2f4jlGvGi3ZDGogXys5FUp,rachael yamagata,something in the rain (music from the original tv series),"la la la (something in the rain, pt. 2) [music from the original tv series]",44,219613,False,0.42,0.2,7,-18.827,1,0.0492,0.929,0.49,0.0758,0.164,87.248,4,acoustic
184,3NCg46FWgnANZc9HQHQOQR,parachute,the way it was,forever and always,57,248960,False,0.657,0.716,2,-5.675,1,0.0301,0.014,0.0,0.0483,0.435,93.924,4,acoustic
185,0muntSMuAZzcwYBBMZj6sf,priscilla ahn,when marnie was there song album - just know that i love you.,fine on the outside,52,252466,False,0.495,0.185,9,-13.824,1,0.0288,0.692,0.00403,0.109,0.196,101.89,4,acoustic
186,4bXoVtbp6fN8FaSQvGQB41,chord overstreet,tree house tapes,tortured soul,53,246613,False,0.55,0.499,4,-9.502,1,0.0338,0.472,2.26e-06,0.0798,0.144,86.966,1,acoustic
187,3FRARAKLpHw3er9ZaTwaHO,jj heller,i believe in you,i believe in you,53,198786,False,0.534,0.359,0,-9.311,1,0.0296,0.449,1.2e-05,0.331,0.267,131.804,4,acoustic
188,2Dzhwe90lhHXVU6lk7Nx0H,jon bryant,cult classic,at home,55,226640,False,0.378,0.52,11,-10.965,1,0.0382,0.777,0.0888,0.0979,0.357,73.744,4,acoustic
189,12niARgkwxGsklcEwh6GlG,donovan woods,"hard settle, ain't troubled","portland, maine",66,203869,False,0.606,0.349,4,-13.967,1,0.0319,0.764,0.306,0.112,0.156,80.071,4,acoustic
190,0v0pc1lIt5p6EBX7pnfOGF,ross copperman,holding on and letting go lp,holding on and letting go,49,317441,False,0.486,0.555,2,-9.466,1,0.0271,0.818,0.00269,0.109,0.0992,77.987,4,acoustic
191,5wQci5VCUjdbKnRD61XYwu,joshua hyslop,in deepest blue (bonus track version),the flood,60,261640,False,0.577,0.446,6,-11.343,1,0.0313,0.554,0.0782,0.116,0.262,81.005,4,acoustic
192,0HQnJee8ShSDu2AYwibxst,angelina cruz,hanggang kailan (umuwi ka na baby),hanggang kailan (umuwi ka na baby),38,211933,False,0.59,0.407,4,-9.079,1,0.0361,0.861,9.95e-06,0.094,0.276,145.852,4,acoustic
193,4VoJCUgNmnqG2qF0peDBkw,stephen speaks,no more doubt,out of my league,67,218800,False,0.538,0.315,0,-10.057,1,0.0291,0.96,0.00596,0.0979,0.4,91.921,3,acoustic
194,7xLhousIHDxoGgeJNhO4Ye,a great big world,is there anybody out there? - track by track commentary,say something,57,233266,False,0.447,0.158,2,-7.571,1,0.036,0.872,1.58e-06,0.0816,0.142,140.942,3,acoustic
195,1bhpBRCLsVg3p7BWARbaDS,eddie vedder,into the wild (music for the motion picture),rise,60,156453,False,0.401,0.58,7,-6.86,1,0.0541,0.906,0.217,0.134,0.526,173.277,3,acoustic
196,6NSlOEEtWlqvEFrjQsry77,the weepies;deb talan;steve tannen,say i am you,world spins madly on,64,165133,False,0.502,0.311,1,-13.421,1,0.0285,0.617,4.32e-05,0.129,0.4,107.612,4,acoustic
197,1HqVCK9h4LiJ61aRrrKTAt,freddie king,thanksgiving party,stumble,0,216626,False,0.678,0.612,4,-9.764,1,0.0339,0.1,0.316,0.164,0.857,118.381,4,acoustic
198,0wP19iM8ULJyV0r0LFDsDv,taj mahal,supa chill,paradise,0,251426,False,0.65,0.406,7,-13.492,1,0.0761,0.568,0.0,0.484,0.862,79.642,4,acoustic
199,27Fq4XyOkogdGLcfsVdjFb,keb' mo';gerald albright,un tecito y a mimir,"moonlight, mistletoe & you",0,209293,False,0.649,0.399,6,-7.894,1,0.0256,0.184,0.000108,0.113,0.342,97.498,3,acoustic
200,45jGOHwYKgsRYbAJ8DR61d,motohiro hata,青の光景,ひまわりの約束,61,308146,False,0.523,0.445,10,-6.359,1,0.0329,0.188,0.0,0.18,0.336,78.957,4,acoustic
201,4iObEYRE4FLm0D90gmZFef,thomas daniel,since u been gone,since u been gone - acoustic version,50,221170,False,0.538,0.162,5,-13.31,1,0.0299,0.847,0.0,0.114,0.366,94.981,4,acoustic
202,3akr0ZrJxLMBLIFeNNKffW,masayoshi yamazaki,"one more time,one more chance","one more time,one more chance",47,330786,False,0.519,0.429,11,-7.707,0,0.0317,0.658,0.0,0.111,0.396,129.491,4,acoustic
203,7BRwh1bemr9rFMDeTbcy5S,kina grannis,creep,creep,58,234135,False,0.585,0.103,7,-12.682,1,0.0309,0.801,0.0,0.126,0.179,133.057,4,acoustic
204,3rzRo91l4htQvMXhsiECAX,todd carey;ariza;chuck leavell,higher love,higher love,30,173250,False,0.578,0.763,2,-4.824,1,0.0998,0.0916,2.8e-06,0.0743,0.394,96.808,4,acoustic
205,0v1vufjir4OE4iRckLMoLd,yuzu,shinsekai,hyouriittai,52,336619,False,0.223,0.891,1,-3.626,0,0.138,0.325,0.0,0.287,0.333,159.888,4,acoustic
206,4vAnqYqm1DOo5IDVcxORX3,canyon city,how long will i love you,how long will i love you,55,144830,False,0.382,0.157,1,-16.157,1,0.0361,0.878,0.000473,0.112,0.224,136.11,4,acoustic
207,2X5AFygz5SDYlXagyPw8kX,zack tabudlo,binibini,binibini,67,221538,False,0.642,0.374,5,-10.606,1,0.032,0.423,1.54e-06,0.435,0.0979,129.863,4,acoustic
208,13GvSZgg9LOs3M9uGbWsPE,aron wright,you were supposed to be different,you were supposed to be different,45,192972,False,0.436,0.239,7,-12.83,1,0.0282,0.861,8.48e-05,0.0902,0.137,73.761,4,acoustic
209,4cR4nao0hqqBtklQmGVqbe,boyce avenue,"cover sessions, vol. 3",thinking out loud,56,278640,False,0.702,0.326,1,-6.638,1,0.0272,0.705,0.0,0.168,0.628,79.904,4,acoustic
210,4x7AdVDV9IFWp8pg4LMz90,jonah baker,covers,perfect / style,37,212864,False,0.593,0.292,11,-12.755,1,0.0364,0.828,0.0,0.174,0.375,111.121,4,acoustic
211,5eNYumDY5PCXtKKJ0SWg2r,the civil wars,barton hollow,poison & wine,54,219466,False,0.285,0.186,1,-12.729,1,0.0288,0.76,7.3e-05,0.104,0.203,153.848,4,acoustic
212,6dwkFmLUz6hx2CZG2EqLol,howie day,stop all the world now,collide,66,249120,False,0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,4,acoustic
213,7aohwSiTDju51QmC54AUba,ingrid michaelson,be ok,you and i,63,148400,False,0.698,0.285,0,-7.632,1,0.0553,0.927,0.0,0.0883,0.53,135.027,4,acoustic
214,7g3ryXLtXExZ0OFCj17Ae1,zack tabudlo;billkin,give me your forever,give me your forever (ft. billkin),58,244800,False,0.601,0.439,8,-7.589,1,0.0269,0.0642,0.0,0.0942,0.275,99.976,4,acoustic
215,5MrgVJzR1du1gz8XWe4m28,landon pigg,coffee shop,falling in love at a coffee shop,55,270840,False,0.332,0.298,4,-14.174,1,0.0569,0.875,0.00784,0.114,0.243,83.555,4,acoustic
216,5auMzVHFr5Zfw6IbKarZ56,anna nalick,wreck of the day,breathe (2 am),65,279826,False,0.386,0.452,2,-7.715,1,0.0278,0.417,0.0,0.0881,0.287,169.837,3,acoustic
217,63bmIgH9sS6sX5Sc7MetGq,zack tabudlo,episode,habang buhay,69,244067,False,0.62,0.668,9,-5.719,1,0.0305,0.088,0.0,0.362,0.183,118.013,4,acoustic
218,3ZjSJv88euP3CdvTg07dZL,jonah baker,beautiful soul,beautiful soul,44,214738,False,0.394,0.281,9,-11.12,1,0.0414,0.826,0.0,0.0854,0.485,90.044,4,acoustic
219,14BMBNRzv24eG6OKoIgPfP,ben woodward,bulletproof,bulletproof,39,207677,False,0.59,0.552,7,-10.496,1,0.0407,0.654,0.000359,0.128,0.635,155.101,5,acoustic
220,5pEmeoMUW38w1oU3kPelvR,andrew belle,nightshade,spectrum,54,265506,False,0.539,0.717,3,-7.385,1,0.031,0.000298,0.111,0.125,0.212,117.973,4,acoustic
221,2h3VsZVKQeT0yLNQtCIRjn,jonah baker,girls like you (acoustic version),girls like you - acoustic version,44,188494,False,0.543,0.138,0,-14.331,1,0.0531,0.791,0.0,0.185,0.3,115.65,4,acoustic
222,1dcNEEtODRVZEevQ20Cgmy,zack tabudlo,nangangamba,nangangamba,70,210354,False,0.62,0.547,1,-6.772,1,0.0248,0.112,0.0,0.19,0.208,98.032,4,acoustic
223,6huS9u0BDfeQHq0lObNLPl,us the duo,better together,better together,64,200706,False,0.761,0.311,5,-10.597,1,0.0692,0.647,0.0,0.15,0.553,109.891,4,acoustic
224,14NiShC5b46yQxBN1mu9VJ,andrew foy;renee foy,heartbreak anniversary,heartbreak anniversary,40,199256,False,0.674,0.122,1,-17.963,1,0.0427,0.882,0.0,0.139,0.339,130.014,4,acoustic
225,3DyhwZyBFedvnt68fMi6vf,tyler ward;karis;ray lorraine,one more time around,one more time around,47,205666,False,0.429,0.358,0,-9.076,1,0.0346,0.614,0.0,0.0875,0.187,134.279,4,acoustic
226,6kRZfOZSuoi0Htg6gROKDz,a great big world,流星花園音樂專輯,say something,40,229573,False,0.456,0.101,2,-11.75,1,0.038,0.876,1.74e-06,0.0776,0.155,139.896,3,acoustic
227,5e9DrLUUZraUE7mmniufjn,zack tabudlo,episode,heart can’t lose,55,240952,False,0.647,0.567,1,-8.971,1,0.0328,0.0318,0.0,0.133,0.374,125.871,4,acoustic
228,2z3HKlpENvfz1Am2MNF2pL,donovan woods;tenille townes,the other way,i ain't ever loved no one - acoustic,57,199594,False,0.322,0.213,10,-14.915,0,0.0318,0.611,0.0,0.113,0.16,160.389,4,acoustic
229,33JX2be3eKVhl5xk8YQhVc,ray lamontagne,till the sun turns black,empty,48,317280,False,0.482,0.381,2,-13.93,1,0.0311,0.455,0.00295,0.114,0.42,81.712,4,acoustic
230,29Ns3avs48iQhNQgrHMEkm,megan davies,"see you again, love me like you do, sugar (acoustic mashup)","see you again, love me like you do, sugar - acoustic mashup",54,231965,False,0.393,0.207,10,-11.865,1,0.0392,0.877,0.0,0.104,0.262,163.99,4,acoustic
231,2XDxQ3VzovLzh60zgOaNEi,tim halperin,covers,the reason,53,200800,False,0.423,0.207,7,-8.811,1,0.0289,0.887,0.0,0.0948,0.209,149.664,4,acoustic
232,0J4sK2VO75cRSVoj0FokQn,canyon city,refuge,fix you,60,261665,False,0.522,0.152,2,-14.996,1,0.0303,0.788,2.37e-05,0.148,0.133,144.055,4,acoustic
233,7bpR5j22mNID1pXwgRcZP1,jj heller,hand to hold,hand to hold,54,231605,False,0.547,0.313,0,-7.982,1,0.0315,0.612,7.97e-06,0.111,0.261,133.737,4,acoustic
234,1U1GtaJeYwGsPgqV9Me5bb,ray lamontagne,trouble,hold you in my arms,62,306200,False,0.504,0.321,7,-13.807,1,0.0316,0.149,0.000107,0.147,0.577,170.134,3,acoustic
235,34p2uL1CvmaHn3uLfOKt8d,us the duo,public record,one last dance,51,224847,False,0.466,0.161,7,-14.498,1,0.0492,0.979,0.000238,0.231,0.171,139.167,3,acoustic
236,2EKxmYmUdAVXlaHCnnW13o,boyce avenue;megan nicole,"cover sessions, vol. 2",heaven,61,250063,False,0.619,0.28,8,-10.238,0,0.0317,0.73,0.0,0.103,0.292,129.948,4,acoustic
237,1jkBuvWI9IGEz9thXiKOlP,joshua hyslop,in deepest blue (bonus track version),the spark - bonus track,51,201933,False,0.596,0.429,3,-10.16,1,0.0377,0.775,0.0107,0.0962,0.229,148.086,4,acoustic
238,7K36drJq6lInkW6Kkojucp,drew holcomb & the neighbors,medicine,american beauty,63,158013,False,0.645,0.169,9,-15.744,1,0.0317,0.844,0.00019,0.109,0.178,167.826,4,acoustic
239,4PuUa8e5s7P3Zv1IdCGIsa,ray lamontagne,part of the light,such a simple thing,65,296386,False,0.522,0.256,10,-11.216,1,0.0258,0.86,0.000806,0.142,0.13,76.349,4,acoustic
240,72SPsHheqN6J3sI520jT9E,amos lee,amos lee,colors,64,160453,False,0.681,0.168,7,-13.397,1,0.0291,0.793,0.000134,0.109,0.29,128.615,4,acoustic
241,52J3WARiRHMtXbFXUWrVgu,boyce avenue,"cover sessions, vol. 6",someone you loved,57,182442,False,0.736,0.364,1,-5.966,1,0.0349,0.741,0.0,0.0932,0.371,110.023,4,acoustic
242,03VNgdCL9t8aPyvwZecglI,jason mraz;meghan trainor,know.,more than friends (feat. meghan trainor),54,181360,False,0.451,0.528,2,-6.984,1,0.0364,0.366,0.0,0.0811,0.527,139.28,5,acoustic
243,3M6NL7PxIDZ3ArfPrBUTUP,days n daze,show me the blueprints.,flurry rush,37,169318,True,0.371,0.674,9,-3.72,1,0.0488,0.169,0.0,0.0889,0.92,87.603,4,acoustic
244,7jJH8F3PHlNvxfqEAAfFDl,sara bareilles,the blessed unrest,i choose you,63,218573,False,0.731,0.572,6,-7.889,0,0.0445,0.105,0.00012,0.133,0.947,154.038,4,acoustic
245,6JNEDSev5Tp5VQR04SEBfV,mindy gledhill,anchor,i do adore,53,149160,False,0.69,0.334,9,-5.626,1,0.066,0.947,0.0,0.0895,0.8,74.721,4,acoustic
246,1gRa1tyGV1GY60QgU5DkQH,dave barnes,christmas faves 2022,i'll be home for christmas,0,183293,False,0.594,0.307,10,-13.062,1,0.0249,0.796,0.0414,0.15,0.24,94.026,3,acoustic
247,5DUAKXpyv3nL50PnAQbPS0,get dead,tall cans & loose ends,fuck you,36,169266,True,0.608,0.917,11,-5.341,1,0.0601,0.236,0.0,0.13,0.936,117.875,4,acoustic
248,6OCsvPU6P84wJ0erggCRv4,albert king,pov: you have a holly jolly christmas,christmas comes but once a year,0,272640,False,0.687,0.494,1,-9.421,1,0.0505,0.324,5.5e-05,0.0867,0.621,93.269,1,acoustic
249,7qJtNgmUyzy3R86vJwk9Wp,albert king,pov: you rock around the christmas tree,christmas comes but once a year,0,272640,False,0.687,0.494,1,-9.421,1,0.0505,0.324,5.5e-05,0.0867,0.621,93.269,1,acoustic
250,6hy5eqMQ36KAChR1ZZ05zc,john adams,if i ain't got you (acoustic),if i ain't got you - acoustic,55,176509,False,0.652,0.15,5,-12.699,1,0.0363,0.923,0.0,0.102,0.361,104.018,3,acoustic
251,4Gcx0DkgBVticyPDpezwg5,john adams,believe (acoustic),believe - acoustic,57,179886,False,0.765,0.241,4,-8.865,1,0.0373,0.873,0.0,0.111,0.182,123.95,4,acoustic
252,0fUB9bwvKLRpOB18YZHz5N,adam christopher,iris (acoustic),iris - acoustic,54,184200,False,0.589,0.249,2,-10.086,1,0.0329,0.717,0.0,0.106,0.363,150.096,3,acoustic
253,0I0l2Oo5zjpCEphpDJL0Pm,motohiro hata,言ノ葉,rain - long ver.,44,447306,False,0.588,0.604,9,-7.602,1,0.024,0.343,6.86e-05,0.252,0.351,92.02,4,acoustic
254,4v0RBzYNzTknP6d0zN2VQb,aoi teshima,cheek to cheek~i love cinemas~,c'est si bon,51,108346,False,0.735,0.203,9,-13.237,0,0.0539,0.854,0.00164,0.105,0.479,113.913,4,acoustic
255,1FQH1FxPwwIj9aKyPBDf9b,jonah baker,baby (acoustic version),baby (acoustic version),42,160768,False,0.655,0.147,8,-14.409,1,0.0371,0.88,0.0,0.266,0.328,116.103,4,acoustic
256,4YgEwanzISFU4xa27saTux,yuzu,land,reason,47,304320,False,0.363,0.819,7,-3.128,1,0.0634,0.0591,0.0,0.0988,0.468,122.527,4,acoustic
257,7pKMoXeiCv40wbrjII06VO,boyce avenue;emma heesters,i like me better,i like me better,54,201508,False,0.473,0.263,9,-8.609,1,0.033,0.814,0.0,0.142,0.315,87.145,4,acoustic
258,5MYPzdIWgx3pMLRGlq2fVq,zack tabudlo,asan ka na ba,asan ka na ba,73,241132,False,0.676,0.768,5,-5.695,0,0.0294,0.149,0.00147,0.345,0.493,105.999,4,acoustic
259,2Qw1KFrJ1q6qHXxWGh51kC,boyce avenue,"cover sessions, vol. 3",a thousand years,56,263710,False,0.41,0.221,5,-11.673,1,0.0315,0.768,0.0,0.106,0.228,139.529,3,acoustic
260,66V40iz2mphPbYvuJVj13i,thomas daniel,drivers license,drivers license,56,246345,False,0.439,0.217,2,-13.166,1,0.0413,0.933,0.0,0.126,0.373,144.413,4,acoustic
